cik,fyear,company_name,tic,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,status
1034072,2001.0,DELTAGEN INC,DGEN,alive,81.199,109.05,57.874,3.087,3.29,-51.254,-47.964,-47.964,0.0,19.645,-48.457,-99.132,2.511,9.91,295.1084,25.379,9.91,57.874,0
1034072,2002.0,DELTAGEN INC,DGEN,alive,33.287,82.639,78.611,2.967,10.026,-70.947,-60.92100000000001,-60.92100000000001,0.0,43.023,-107.168,-206.3,5.523,17.69,19.6738,51.953,17.69,78.611,0
1040416,2008.0,INSPIRE PHARMACEUTICALS INC,ISPH,alive,93.927,114.224,117.624,25.175,2.533,-49.659,-47.126000000000005,-47.126000000000005,0.6890000000000001,41.415,-51.603,-360.661,16.544,70.498,204.0192,69.837,70.498,117.624,0
1040416,2009.0,INSPIRE PHARMACEUTICALS INC,ISPH,alive,136.654,178.77,126.287,5.235,2.35,-36.478,-34.128,-34.128,1.717,51.242,-39.976,-400.376,22.682,92.159,454.5499,59.602,92.159,126.287,0
1040416,2010.0,INSPIRE PHARMACEUTICALS INC,ISPH,alive,116.724,142.499,134.5,0.0,2.654,-30.755,-28.101,-28.101,0.7759999999999999,44.233,-35.447,-435.828,22.442,106.399,698.5356,47.261,106.399,134.5,0
1100395,2002.0,AMERICA ONLNE LTN AMR  -CL A,AOLAQ,alive,89.12100000000001,100.274,93.667,160.0,5.0280000000000005,-156.629,-151.601,-21.56,0.0,36.12,-161.86700000000002,-757.8960000000001,5.657,72.107,24.8159,197.36,72.107,223.708,0
1100395,2003.0,AMERICA ONLNE LTN AMR  -CL A,AOLAQ,alive,44.207,55.739,52.693000000000005,160.0,3.694,-83.661,-79.967,12.481,0.0,27.199,-100.739,-857.573,2.51,65.17399999999999,191.9641,188.698,65.17399999999999,145.141,0
1100395,2004.0,AMERICA ONLNE LTN AMR  -CL A,AOLAQ,alive,33.233000000000004,37.724,31.588,0.0,2.369,-54.857,-52.488,20.83,0.0,186.278,-76.19,-933.31,2.14,52.418,101.4458,187.251,52.418,104.906,0
1047262,2000.0,EXE TECHNOLOGIES INC,EXEE,alive,85.792,116.58,58.25,0.102,8.791,-2.891,5.9,57.338,0.0,29.433000000000003,-3.332,-55.973,33.645,115.588,565.344,29.535,115.588,109.688,0
1047262,2001.0,EXE TECHNOLOGIES INC,EXEE,alive,70.866,91.07,46.149,0.996,12.285,-24.629,-12.344,49.429,0.0,29.534,-63.924,-119.494,25.601,95.578,233.066,37.344,95.578,107.922,0
1047262,2002.0,EXE TECHNOLOGIES INC,EXEE,alive,57.425,70.369,41.27,0.417,4.38,-15.745,-11.365,32.386,0.0,30.517,-23.801,-144.135,17.235,73.656,25.6102,39.822,73.656,85.021,0
1402159,2001.0,CHIPPAC INC,CHPC.,alive,90.902,430.715,237.679,333.62699999999995,59.909,-14.309,45.6,91.022,12.481,108.883,-93.736,-132.97799999999998,32.034,328.701,514.9777,453.941,328.701,283.101,0
1402159,2002.0,CHIPPAC INC,CHPC.,alive,103.55,470.204,249.116,267.887,58.949,7.332000000000001,66.281,114.55,15.299,69.155,-28.855,-161.833,38.793,363.666,334.0302,354.66,363.666,297.385,0
1402159,2003.0,CHIPPAC INC,CHPC.,alive,149.907,579.331,294.57,365.0,70.09,15.086,85.176,134.619,26.06,96.975,-28.781,-190.614,56.728,429.189,738.0288,484.288,429.189,344.01300000000003,0
731502,2003.0,MCDATA CORP  -CL A,MCDTA,alive,414.811,830.9680000000001,132.74,173.24200000000002,44.589,5.859,50.448,286.12,11.364,219.103,-43.133,-41.395,62.67,418.86,1017.271,413.326,418.86,368.412,0
731502,2004.0,MCDATA CORP  -CL A,MCDTA,alive,425.38,818.235,149.234,170.75099999999998,49.7,-23.123,26.577,250.426,13.72,219.346,-20.872,-63.923,63.81,399.66,474.7963,421.011,399.66,373.083,0
731502,2005.0,MCDATA CORP  -CL A,MCDTA,alive,545.377,1146.7089999999998,273.999,289.421,71.41,-17.624000000000002,53.786,340.434,33.1,264.288,-30.601,-94.078,126.106,614.433,641.9398,594.486,614.433,560.6469999999999,0
1114872,2005.0,MILLENNIUM CELL INC,MCELQ,alive,12.539,15.034,0.382,5.0360000000000005,0.292,-13.364,-13.072,0.035,0.0,3.972,-14.6,-95.936,0.149,0.417,60.8547,9.164,0.417,13.489,0
1114872,2006.0,MILLENNIUM CELL INC,MCELQ,alive,5.357,9.867,0.218,2.356,0.498,-11.409,-10.911,0.004,0.0,4.418,-12.271,-108.206,0.599,0.222,48.3169,6.917000000000002,0.222,11.133,0
1114872,2007.0,MILLENNIUM CELL INC,MCELQ,alive,4.982,12.864,0.75,4.979,0.813,-10.455,-9.642,0.0069999999999999,0.0,2.154,-10.111,-118.318,0.375,0.757,21.1699,7.343,0.757,10.399,0
924829,2003.0,PEMSTAR INC,PMTR,alive,259.202,394.855,599.655,20.723000000000003,22.082,-4.314,17.768,69.791,106.029,202.955,-19.8,-91.647,128.705,669.446,164.7464,231.062,669.446,651.678,0
924829,2004.0,PEMSTAR INC,PMTR,alive,222.892,343.994,630.214,18.533,22.023000000000003,-22.695,-0.672,59.702,81.48,197.395,-33.736999999999995,-130.34799999999998,103.764,689.916,53.31,218.823,689.916,690.5880000000001,0
924829,2005.0,PEMSTAR INC,PMTR,alive,229.473,334.232,812.1389999999999,23.607,16.875999999999998,-1.7380000000000002,15.138,58.879,60.758,207.249,-28.153,-160.876,140.128,871.018,93.7482,239.49,871.018,855.88,0
1040853,2005.0,PHARSIGHT CORP,PHST,alive,15.715,17.785999999999998,7.138,0.392,0.561,0.5820000000000001,1.143,15.604,0.0,13.105,0.53,-76.468,4.585,22.742,29.3925,13.804,22.742,21.599,0
1040853,2006.0,PHARSIGHT CORP,PHST,alive,18.275,19.995,6.956,0.179,0.775,1.646,2.421,18.136,0.0,12.97,1.871,-74.39699999999999,3.087,25.092,32.032,13.249,25.092,22.671,0
1040853,2007.0,PHARSIGHT CORP,PHST,alive,22.304,23.937,8.807,0.0,0.923,1.4,2.323,19.535,0.0,13.835,1.685,-72.78399999999999,4.664,28.342,50.0839,14.095999999999998,28.342,26.019,0
1109279,2003.0,TVIA INC,TVIAQ.1,failed,29.344,31.403,7.754,0.0,1.5590000000000002,-7.004,-5.445,-5.445,0.602,1.344,0.936,-62.012,0.295,2.309,44.864,1.344,2.309,7.754,1
1109279,2004.0,TVIA INC,TVIAQ.1,failed,24.013,25.487,0.637,0.345,1.148,-8.036,-6.888,2.644,0.598,2.5,-7.64,-69.749,0.792,3.281,32.4394,2.845,3.281,10.169,1
1109279,2005.0,TVIA INC,TVIAQ.1,failed,21.406,22.637,1.884,0.211,0.642,-9.982,-9.34,3.716,2.6010000000000004,6.968999999999999,-9.58,-79.212,3.662,5.6,67.3021,7.18,5.6,14.94,1
1114999,2009.0,RADVIEW SOFTWARE LTD,RDVWF,alive,0.569,0.835,0.099,0.75,0.027,-0.336,-0.309,2.33,0.0,2.64,-1.425,-69.054,0.257,2.4290000000000003,1.5381,4.553999999999999,2.4290000000000003,2.738,0
1114999,2010.0,RADVIEW SOFTWARE LTD,RDVWF,alive,0.721,1.004,0.172,1.028,0.008,-0.038,-0.03,2.245,0.0,2.372,0.13,-68.92399999999999,0.237,2.417,1.5381,4.418,2.417,2.447,0
1114999,2011.0,RADVIEW SOFTWARE LTD,RDVWF,alive,0.546,0.8290000000000001,0.187,1.088,0.0,-0.095,-0.095,1.96,0.0,1.896,0.611,-68.313,0.166,2.147,0.7691,3.602,2.147,2.242,0
930553,2009.0,ISTA PHARMACEUTICALS INC,ISTA,alive,79.859,89.14399999999999,26.231,57.597,1.047,2.089,3.136,84.417,5.547999999999999,50.746,-57.754,-397.272,17.434,110.648,151.80700000000002,167.172,110.648,107.512,0
930553,2010.0,ISTA PHARMACEUTICALS INC,ISTA,alive,121.858,134.24,36.222,38.829,1.386,10.357,11.743,120.303,6.13,106.036,-5.3,-402.572,33.497,156.525,172.3116,213.337,156.525,144.782,0
930553,2011.0,ISTA PHARMACEUTICALS INC,ISTA,alive,140.119,153.091,36.805,22.125,2.3040000000000003,5.7620000000000005,8.066,123.528,6.718,137.85399999999998,-56.606,-459.17800000000005,56.364,160.333,293.3294,202.164,160.333,152.267,0
1108951,2002.0,LARGE SCALE BIOLOGY CORP,LSBC,failed,24.607,44.74100000000001,27.995,0.165,5.962000000000001,-31.335,-25.373,-25.373,0.0,1.917,-33.184,-148.905,0.0,2.622,20.1792,2.082,2.622,27.995,1
1108951,2003.0,LARGE SCALE BIOLOGY CORP,LSBC,failed,8.708,20.98,0.951,0.209,3.821,-21.872,-18.051,2.619,0.0,1.744,-25.293000000000003,-174.19799999999998,0.265,3.57,47.7096,2.661,3.57,21.621,1
1108951,2004.0,LARGE SCALE BIOLOGY CORP,LSBC,failed,1.766,12.795,0.195,1.0,2.068,-17.474,-15.406,1.5719999999999998,0.0,1.13,-17.425,-191.623,0.133,1.767,39.5426,3.364,1.767,17.173,1
1114200,2008.0,AMERICAN MEDICAL SYSTMS HLDS,AMMD,alive,194.30900000000003,1045.097,101.008,552.4159999999999,44.554,95.981,140.535,400.633,38.5,63.31,42.552,81.584,93.078,501.641,662.2753,659.502,501.641,361.106,0
1114200,2009.0,AMERICAN MEDICAL SYSTMS HLDS,AMMD,alive,204.341,1047.151,82.186,346.22900000000004,23.186,142.083,165.269,437.084,30.276,71.265,84.838,145.144,102.59,519.27,1441.2716,501.792,519.27,354.001,0
1114200,2010.0,AMERICAN MEDICAL SYSTMS HLDS,AMMD,alive,232.427,1053.434,81.67699999999999,235.093,21.607,154.734,176.34099999999998,460.639,33.789,69.55199999999999,87.01,230.968,98.518,542.316,1448.0142,384.8730000000001,542.316,365.975,0
1058289,2003.0,LEXAR MEDIA INC,LEXR,alive,315.675,320.355,305.274,0.0,1.543,44.621,46.164,106.991,99.62,133.385,39.912,-92.154,89.579,412.265,1359.4394,134.076,412.265,366.101,0
1058289,2004.0,LEXAR MEDIA INC,LEXR,alive,401.262,411.996,642.442,0.0,2.415,-72.997,-70.582,39.229,177.655,297.129,-75.53,-167.815,170.365,681.671,621.2024,297.302,681.671,752.253,0
1058289,2005.0,LEXAR MEDIA INC,LEXR,alive,405.966,419.717,750.1419999999999,70.0,4.2010000000000005,-27.064,-22.863000000000003,102.581,117.055,262.891,-36.188,-203.276,103.396,852.7230000000001,665.0264,336.891,852.7230000000001,875.586,0
845072,2007.0,PECO II INC,PIII,alive,24.049,33.87,29.956,0.0,1.659,-4.96,-3.301,7.501,11.947,7.598,-9.233,-93.615,3.685,37.457,21.9136,7.598,37.457,40.758,0
845072,2008.0,PECO II INC,PIII,alive,20.463,27.139,35.511,0.0,1.494,-6.127000000000001,-4.633,6.232,9.155,8.062000000000001,-7.704,-106.397,4.3660000000000005,41.743,6.9019,8.062000000000001,41.743,46.376000000000005,0
845072,2009.0,PECO II INC,PIII,alive,19.974,25.37,33.468,0.0,1.466,-1.699,-0.233,8.818999999999999,6.627999999999999,7.752999999999999,-1.6869999999999998,-108.085,5.7860000000000005,42.287,13.8844,7.752999999999999,42.287,42.52,0
1111632,2009.0,AVISTAR COMMUNICATIONS CORP,AVSR,alive,1.6769999999999998,1.956,4.047,0.0,0.245,-7.235,-6.99,4.777,0.0559999999999999,15.497,-3.987,-116.105,1.027,8.824,17.3794,15.57,8.824,15.814,0
1111632,2010.0,AVISTAR COMMUNICATIONS CORP,AVSR,alive,2.974,3.266,1.668,0.0,0.191,-9.731,-9.54,3.989,0.023,11.059,4.449,-111.656,0.721,5.657,18.3869,11.118,5.657,15.197,0
1111632,2011.0,AVISTAR COMMUNICATIONS CORP,AVSR,alive,4.85,5.162999999999999,1.475,3.0,0.105,-6.223,-6.117999999999999,6.474,0.016,14.695,-6.428999999999999,-118.085,1.76,7.949,21.1858,18.1,7.949,14.067,0
1116201,2000.0,INTEGRATED TELECOM EXPRESS,3ITXIQ,alive,165.24,181.39,27.775,1.742,4.228,-24.608,-20.38,26.287,6.067,21.224,-20.136,-48.56399999999999,8.193999999999999,54.062,204.2024,22.966,54.062,74.442,0
1116201,2001.0,INTEGRATED TELECOM EXPRESS,3ITXIQ,alive,123.696,138.136,6.66,0.0,6.242000000000001,-35.551,-29.309,10.379,1.819,8.316,-36.232,-84.796,1.515,17.039,74.80199999999999,8.798,17.039,46.348,0
1116201,2002.0,INTEGRATED TELECOM EXPRESS,3ITXIQ,alive,110.602,110.774,1.867,0.0,1.63,-11.074000000000002,-9.444,4.258,0.0,0.895,-23.258000000000003,-108.13,0.0,6.125,67.7769,6.023,6.125,15.569,0
1113674,2000.0,KEY3MEDIA GROUP INC,3KMEDQ,alive,199.841,1065.333,86.464,367.081,36.688,57.518,94.206,200.437,0.0,172.71400000000003,8.562000000000001,34.974000000000004,80.25399999999999,286.901,792.1875,633.393,286.901,192.695,0
1113674,2001.0,KEY3MEDIA GROUP INC,3KMEDQ,alive,97.575,1056.7089999999998,87.071,370.0,40.788,18.464,59.252,165.24900000000002,0.0,114.449,-21.396,13.329,47.032,252.32,362.973,572.006,252.32,193.068,0
1113674,2002.0,KEY3MEDIA GROUP INC,3KMEDQ,alive,31.116,129.018,58.738,0.0,17.674,-11.441,6.233,91.04,0.0,437.914,-795.938,-782.943,13.165,149.778,0.6168,437.914,149.778,143.545,0
105006,2005.0,WJ COMMUNICATIONS INC,WJCI,alive,44.81399999999999,61.644,13.789,0.0,3.117,-18.674,-15.557,17.808,4.8260000000000005,16.452,-20.988000000000003,-174.196,7.135,31.597,106.1651,30.527,31.597,47.154,0
105006,2006.0,WJ COMMUNICATIONS INC,WJCI,alive,38.026,53.233,20.105,0.0,3.599,-9.826,-6.227,28.674,5.281000000000001,15.057,-8.404,-183.923,5.759,48.779,105.6846,27.643,48.779,55.006,0
105006,2007.0,WJ COMMUNICATIONS INC,WJCI,alive,31.28,44.496,19.158,0.0,3.769,-9.135,-5.3660000000000005,24.786,6.443,13.111,-6.8870000000000005,-190.81,6.977,43.944,50.7063,21.649,43.944,49.31,0
1085254,2006.0,HEMIWEDGE INDUSTRIES INC,HWEG,alive,3.194,5.909,5.636,2.935,0.48,-2.5540000000000003,-2.074,2.084,0.894,2.855,-1.3090000000000002,-19.877,0.5539999999999999,7.72,25.6983,5.79,7.72,9.794,0
1085254,2007.0,HEMIWEDGE INDUSTRIES INC,HWEG,alive,2.342,5.143,6.5760000000000005,2.639,0.638,-5.984,-5.346,2.458,1.259,6.99,-7.211,-27.087,0.502,9.034,16.4624,9.629,9.034,14.38,0
1085254,2008.0,HEMIWEDGE INDUSTRIES INC,HWEG,alive,1.981,2.693,1.767,0.6940000000000001,0.2289999999999999,-3.282,-3.053,1.063,1.135,5.63,-0.8059999999999999,-27.894,0.158,2.83,3.3083,6.58,2.83,5.882999999999999,0
1116521,2004.0,AVAYA INC,5933B,failed,2724.0,4159.0,2011.0,294.0,119.0,310.0,429.0,2046.0,239.0,1423.0,296.0,-1803.0,696.0,4057.0,6354.2423,3365.0,4057.0,3628.0,1
1116521,2005.0,AVAYA INC,5933B,failed,2171.0,5219.0,2369.0,25.0,236.0,334.0,570.0,2533.0,288.0,1319.0,921.0,-936.0,862.0,4902.0,4852.5566,3258.0,4902.0,4332.0,1
1116521,2006.0,AVAYA INC,5933B,failed,2359.0,5200.0,2607.0,9.0,227.0,353.0,580.0,2541.0,285.0,1387.0,201.0,-550.0,871.0,5148.0,5167.9399,3114.0,5148.0,4568.0,1
1114365,2003.0,CURON MED INC,CRNM,failed,12.894,13.854,3.805,0.0,0.517,-14.550999999999998,-14.034,-0.384,1.063,2.931,-15.555,-79.288,0.8340000000000001,3.4210000000000003,63.2279,3.0460000000000003,3.4210000000000003,17.455,1
1114365,2004.0,CURON MED INC,CRNM,failed,8.276,9.157,4.029,0.0,0.3289999999999999,-16.637,-16.308,-0.32,0.777,1.651,-15.32,-94.617,0.62,3.709,42.7525,2.244,3.709,20.017,1
1114365,2005.0,CURON MED INC,CRNM,failed,5.848,6.415,3.61,0.0,0.285,-13.576,-13.291,0.166,0.879,1.736,-10.955,-105.562,0.747,3.776,17.6394,4.186,3.776,17.067,1
1060824,2004.0,COSINE COMMUNICATIONS INC,COSN,alive,27.673,27.823,5.238,0.0,1.398,-28.155,-26.757,4.437,0.0,4.459,-37.337,-515.145,1.811,9.675,28.448,4.459,9.675,36.432,0
1060824,2005.0,COSINE COMMUNICATIONS INC,COSN,alive,23.59,23.84,2.049,0.0,0.0,-2.169,-2.169,1.266,0.0,1.237,-1.218,-516.345,0.305,3.315,24.216,1.237,3.315,5.484,0
1060824,2006.0,COSINE COMMUNICATIONS INC,COSN,alive,23.036,23.036,1.663,0.0,0.0,-1.618,-1.618,-0.302,0.0,0.5589999999999999,0.449,-516.511,0.123,1.361,33.5021,0.5589999999999999,1.361,2.979,0
930095,2006.0,EDEN BIOSCIENCE CORP,EDEN.1,alive,6.946000000000001,7.973,1.844,0.0,0.351,-4.486000000000001,-4.135,1.946,2.2840000000000003,0.8079999999999999,-9.445,-126.161,0.186,3.79,4.6455,1.264,3.79,7.925,0
930095,2007.0,EDEN BIOSCIENCE CORP,EDEN.1,alive,5.779,5.898,0.178,0.0,0.0,-1.432,-1.432,0.173,0.042,0.263,-1.001,-127.254,0.0,0.351,4.8085,0.263,0.351,1.783,0
930095,2008.0,EDEN BIOSCIENCE CORP,EDEN.1,alive,5.1770000000000005,5.256,0.054,0.0,0.0,-0.7390000000000001,-0.7390000000000001,0.118,0.035,0.193,-0.579,-127.833,0.0,0.172,3.4683,0.193,0.172,0.911,0
1116030,2004.0,HYDRIL CO,HYDL,alive,230.575,343.646,153.576,0.0,12.637,67.133,79.77,131.77700000000002,34.82,54.353,46.487,204.662,62.441,285.353,1059.1087,68.863,285.353,205.583,0
1116030,2005.0,HYDRIL CO,HYDL,alive,324.138,450.562,199.474,0.0,13.687,104.956,118.643,177.25,57.646,63.377,73.243,276.628,78.204,376.724,1481.2412,89.727,376.724,258.081,0
1116030,2006.0,HYDRIL CO,HYDL,alive,371.037,510.031,284.954,0.0,14.802,132.21200000000002,147.014,218.094,96.786,187.555,91.28,367.296,128.295,503.048,1605.6073,219.423,503.048,356.034,0
926617,2006.0,VERMILLION INC,VRML,failed,20.04,23.016,5.256,25.511,4.082,-25.826,-21.744,12.959,0.0,7.046,-22.066,-217.931,0.0289999999999999,18.215,34.9058,32.917,18.215,39.959,1
926617,2007.0,VERMILLION INC,VRML,failed,17.575,24.053,19.493,26.196,1.181,-20.63,-19.449,-19.449,0.0,9.041,-21.282,-239.363,0.019,0.044,51.6796,35.515,0.044,19.493,1
926617,2008.0,VERMILLION INC,VRML,failed,2.821,3.858,13.713,26.378,0.928,-14.517,-13.589,-13.589,0.0,6.547999999999999,-18.33,-257.634,0.031,0.124,1.7237,32.926,0.124,13.713,1
1075056,2002.0,VASTERA INC,VAST,alive,77.90100000000001,165.56400000000002,40.96,1.078,7.251,-8.771,-1.52,35.418,0.0,24.353,-11.358,-184.77,18.409,76.378,228.80900000000003,27.907,76.378,77.898,0
1075056,2003.0,VASTERA INC,VAST,alive,78.259,97.264,46.773,0.698,8.012,-2.415,5.597,38.458,0.0,20.951,-71.178,-254.383,17.599,85.23100000000001,166.98,24.042,85.23100000000001,79.634,0
1075056,2004.0,VASTERA INC,VAST,alive,75.2,91.18,51.16,0.071,6.207000000000001,-4.962,1.245,34.935,0.0,18.44,-4.319,-258.72,18.491,86.095,111.1149,21.142,86.095,84.85,0
1091158,2004.0,VISUAL SCIENCES INC/DE,VSCN,alive,26.717,37.618,2.306,0.1,1.009,1.642,2.651,20.296,0.0,9.053,1.768,-53.987,3.704,22.602,194.2188,9.473,22.602,19.951,0
1091158,2005.0,VISUAL SCIENCES INC/DE,VSCN,alive,42.333,87.743,5.263,0.09,2.66,5.757999999999999,8.418,34.189,0.0,17.641,9.659,-44.506,7.842,39.452,333.6101,17.927,39.452,31.034,0
1091158,2006.0,VISUAL SCIENCES INC/DE,VSCN,alive,45.624,137.56799999999998,13.683,0.05,8.448,-11.155,-2.707,50.844,0.0,50.984,-7.716,-52.106,15.654000000000002,64.527,243.5657,51.815,64.527,67.234,0
1109537,2003.0,AT ROAD INC,ARDI,alive,128.393,139.016,33.803000000000004,0.0,2.168,0.971,3.139,29.56,2.425,20.273,1.662,-116.222,7.109,63.363,714.21,26.888,63.363,60.224,0
1109537,2004.0,AT ROAD INC,ARDI,alive,141.915,152.21,33.567,0.0,1.286,9.831,11.117,41.667,3.593,22.542,9.221,-107.18,7.96,75.234,378.7026,27.374,75.234,64.117,0
1109537,2005.0,AT ROAD INC,ARDI,alive,142.179,246.286,41.998000000000005,0.0,6.095,-7.165,-1.07,50.858,6.087000000000001,32.356,27.911,-79.168,12.475,92.856,319.8354,51.93,92.856,93.926,0
1261482,2005.0,DISTRIBUTED ENERGY SYS CORP,DESCQ,failed,60.224,111.146,38.697,9.225,2.1790000000000003,-16.885,-14.706,6.283,3.093,16.156,-16.244,-135.97299999999998,10.888,44.98,281.8396,26.09,44.98,59.68600000000001,1
1261482,2006.0,DISTRIBUTED ENERGY SYS CORP,DESCQ,failed,37.679,69.89,41.668,8.167,2.153,-28.723000000000003,-26.57,3.425,4.784,14.814,-53.355,-189.278,12.061,45.093,141.9912,23.149,45.093,71.663,1
1261482,2007.0,DISTRIBUTED ENERGY SYS CORP,DESCQ,failed,21.116,41.751000000000005,27.351,2.352,4.561,-37.126,-32.565,2.037,5.072,16.467,-49.874,-239.144,8.488,29.388,15.9976,18.827,29.388,61.953,1
1018710,2005.0,INTROGEN THERAPEUTICS INC,INGNQ,failed,36.311,42.981,26.21,7.784,3.024,-27.367,-24.343000000000004,-24.343000000000004,0.0,6.782,-26.103,-143.63299999999998,0.0,1.867,195.7647,15.97,1.867,26.21,1
1018710,2006.0,INTROGEN THERAPEUTICS INC,INGNQ,failed,48.699,54.161,29.863000000000003,7.447999999999999,1.521,-30.233,-28.712,-28.712,0.0,8.742,-28.801,-168.34599999999998,0.0,1.151,191.8004,17.113,1.151,29.863000000000003,1
1018710,2007.0,INTROGEN THERAPEUTICS INC,INGNQ,failed,25.776,30.483,32.039,7.155,1.018,-32.046,-31.028,-31.028,0.0,7.24,-30.455,-195.599,0.0,1.011,128.9317,14.474,1.011,32.039,1
1110206,2005.0,KOSAN BIOSCIENCES INC,KOSN,alive,58.688,65.997,41.906000000000006,1.785,2.532,-31.028,-28.496,-28.496,0.0,14.23,-29.637,-131.006,3.319,13.41,130.4117,24.891,13.41,41.906000000000006,0
1110206,2006.0,KOSAN BIOSCIENCES INC,KOSN,alive,65.197,71.187,42.076,0.899,2.326,-30.896,-28.57,-28.57,0.0,22.935,-29.469,-160.297,1.152,13.505999999999998,196.4145,29.433000000000003,13.505999999999998,42.076,0
1110206,2007.0,KOSAN BIOSCIENCES INC,KOSN,alive,71.83,77.867,53.199,0.6990000000000001,2.246,-32.738,-30.492,-30.492,0.0,17.608,-28.658,-188.935,1.301,22.707,153.3312,18.307,22.707,53.199,0
1051034,2005.0,W-H ENERGY SERVICES INC,WHQA,alive,234.178,622.775,357.787,165.0,56.639,94.714,151.35299999999998,276.574,55.142,74.093,48.953,103.835,152.34799999999998,634.361,953.5641,283.825,634.361,483.008,0
1051034,2006.0,W-H ENERGY SERVICES INC,WHQA,alive,342.98,825.2739999999999,472.692,150.0,62.713,194.958,257.671,422.062,78.127,124.886,115.003,220.745,204.755,894.7539999999999,1468.3929999999998,332.516,894.7539999999999,637.0830000000001,0
1051034,2007.0,W-H ENERGY SERVICES INC,WHQA,alive,406.853,1007.03,610.5,150.0,79.286,242.55900000000003,321.845,516.507,102.584,116.815,146.411,362.101,252.313,1127.007,1725.5908,351.5019999999999,1127.007,805.1619999999999,0
1027362,2005.0,SYNPLICITY INC,SYNP,alive,72.10300000000001,78.637,0.528,0.0,2.747,5.192,7.939,61.407,0.0,24.791,6.553999999999999,-7.771,12.632,61.935,224.349,24.791,61.935,53.996,0
1027362,2006.0,SYNPLICITY INC,SYNP,alive,77.949,83.809,0.516,0.0,2.651,2.377,5.0280000000000005,62.027,0.0,25.694000000000003,3.175,-4.584,10.323,62.543,168.1749,25.69400000000001,62.543,57.515,0
1027362,2007.0,SYNPLICITY INC,SYNP,alive,67.744,101.35,2.984,0.0,4.263,2.842,7.105,68.182,1.308,28.614,13.092,8.672,15.513,71.166,152.8242,31.358,71.166,64.061,0
1118941,2008.0,ENDWAVE CORP,ENWV,alive,65.30199999999999,70.34,40.294,0.019,2.513,-9.904,-7.391,17.961,14.454,8.226,-14.751,-287.823,4.762,58.255,22.428,8.299,58.255,65.646,0
1118941,2009.0,ENDWAVE CORP,ENWV,alive,75.141,77.116,14.012,0.003,0.779,-8.532,-7.752999999999999,5.49,4.879,4.399,6.945,-280.905,3.009,19.502,23.6314,5.164,19.502,27.255,0
1118941,2010.0,ENDWAVE CORP,ENWV,alive,30.4,32.474000000000004,13.112,0.0,0.89,-7.997999999999999,-7.108,3.604,3.719,3.828,-8.092,-289.013,2.6,16.715999999999998,22.4192,4.186,16.715999999999998,23.824,0
1120916,2007.0,AMERICAN OIL & GAS INC,AEZ,alive,21.796,88.09100000000001,0.6459999999999999,0.0,1.291,-4.276,-2.985,1.3230000000000002,0.0409999999999999,1.831,-2.7430000000000003,-4.596,0.5670000000000001,1.969,269.3172,3.214,1.969,4.954,0
1120916,2008.0,AMERICAN OIL & GAS INC,AEZ,alive,30.04,67.389,25.59,0.0,1.499,-28.566,-27.067,-22.695,0.0,4.391,-23.532,-28.756,1.187,2.895,38.3008,4.8210000000000015,2.895,29.962,0
1120916,2009.0,AMERICAN OIL & GAS INC,AEZ,alive,45.542,84.772,5.587000000000001,0.0,1.011,-9.984,-8.972999999999999,-3.702,1.27,1.032,-10.341,-39.022,0.565,1.885,241.3824,1.469,1.885,10.858,0
1081206,2009.0,CHINA TRANSINFO TECHNOLOGY,CTFO,alive,92.613,126.483,36.989,0.0,1.321,13.709,15.03,26.697,34.336,48.255,12.974,34.063,23.385,63.68600000000001,183.441,48.645,63.68600000000001,48.656000000000006,0
1081206,2010.0,CHINA TRANSINFO TECHNOLOGY,CTFO,alive,142.845,180.526,78.263,0.0,2.016,19.967,21.983,44.465,39.705,69.094,15.469,52.445,37.513000000000005,122.728,119.7798,69.295,122.728,100.745,0
1081206,2011.0,CHINA TRANSINFO TECHNOLOGY,CTFO,alive,158.898,211.507,119.768,0.0,2.58,14.851,17.430999999999997,47.256,48.912,61.606,13.967,71.00399999999999,52.539,167.024,88.445,61.606,167.024,149.593,0
889005,2001.0,WESTPORT RESOURCES CORP,WRC.1,alive,102.698,1604.216,84.021,429.224,131.033,55.324,186.357,235.348,0.0,89.333,49.821000000000005,42.194,61.808,319.369,903.8136,683.92,319.369,133.012,0
889005,2002.0,WESTPORT RESOURCES CORP,WRC.1,alive,144.529,2233.541,146.381,799.3580000000001,213.054,12.53,225.584,281.603,0.0,155.597,-28.566,-18.567,73.54899999999999,427.984,1389.2320000000002,1101.535,427.984,202.4,0
889005,2003.0,WESTPORT RESOURCES CORP,WRC.1,alive,181.522,2617.263,188.933,980.885,288.16,149.067,437.227,526.0369999999999,0.0,256.725,69.107,-6.231,86.934,714.97,2016.5354,1456.365,714.97,277.743,0
917968,2009.0,PEET'S COFFEE & TEA INC,PEET,alive,98.534,204.803,247.316,0.0,17.279,22.167,39.446,63.95399999999999,25.936,31.346,19.252,73.002,15.209,311.27,437.0184,39.747,311.27,271.824,0
