,company_name,tic,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses
2648,MIDGARDXXI INC,MGXX,23.854,34.715,63.992,9.216,1.403,-4.265,-2.862,26.976,7.765,24.896,-12.07,-123.869,14.171,90.968,12.5577,66.675,90.968,93.83
5331,MIDWAY GAMES INC,MWYGQ,175.68400000000003,254.061,128.475,145.621,7.739,-72.109,-64.37,37.099,2.891,45.934,-77.783,-382.55300000000005,51.36600000000001,165.574,637.7766,201.354,165.574,229.944
5332,MIDWAY GAMES INC,MWYGQ,140.437,213.361,139.168,101.365,7.645,-79.17699999999999,-71.532,18.027,3.772,71.32,-99.592,-483.103,44.527,157.195,254.2043,184.28,157.195,228.727
5333,MIDWAY GAMES INC,MWYGQ,125.253,181.22,199.092,0.0,6.422000000000001,-99.957,-93.535,20.464,5.782,327.64,-190.974,-672.5939999999999,46.246,219.556,17.4981,340.209,219.556,313.091
351,MILACRON INC,MZIAQ,368.8,671.6,644.7,233.3,18.4,12.0,30.4,164.2,161.1,182.0,-14.0,-472.5,121.5,808.9,63.1411,676.7,808.9,778.5
352,MILACRON INC,MZIAQ,365.6,650.5,651.4,232.8,16.8,11.7,28.5,168.7,170.7,212.5,-39.7,-495.0,115.0,820.1,41.8552,671.8,820.1,791.6
353,MILACRON INC,MZIAQ,370.0,602.9,630.7,231.9,16.1,16.5,32.6,177.2,179.7,227.1,-87.1,-530.6,114.6,807.9,17.0615,652.3,807.9,775.3
5250,MILLENNIUM CHEMICALS INC,LYO1,760.0,3004.0,1252.0,1172.0,110.0,82.0,192.0,338.0,370.0,383.0,-43.0,-156.0,215.0,1590.0,797.6052,2105.0,1590.0,1398.0
5251,MILLENNIUM CHEMICALS INC,LYO1,819.0,2396.0,1234.0,1212.0,102.0,74.0,176.0,320.0,406.0,475.0,-333.0,-1075.0,210.0,1554.0,600.9976,2412.0,1554.0,1378.0
5252,MILLENNIUM CHEMICALS INC,LYO1,1008.0,2398.0,1377.0,1461.0,113.0,67.0,180.0,310.0,457.0,373.0,-186.0,-1137.0,277.0,1687.0,811.4059,2462.0,1687.0,1507.0
2895,MODTECH HOLDINGS INC,MODTQ,85.838,181.833,219.577,14.628,1.824,-6.997000000000001,-5.172999999999999,10.747,12.047,82.64399999999999,-21.104,-12.249,56.743,230.324,159.3591,97.272,230.324,235.497
2896,MODTECH HOLDINGS INC,MODTQ,70.446,122.81,149.91899999999998,10.326,1.74,-12.948,-11.208,6.114,6.282,44.126000000000005,-54.691,-66.94,47.597,156.033,103.9946,55.969,156.033,167.241
2897,MODTECH HOLDINGS INC,MODTQ,34.648,47.22,91.54,10.209,1.683,-21.283,-19.6,-4.217,5.922999999999999,22.502,-56.908,-123.848,24.308000000000003,87.323,19.0629,34.148,87.323,106.923
8433,MOLECULAR INSIGHT PHARMACTLS,MIPIQ,121.009,176.702,57.683,133.13299999999998,0.722,-57.674,-56.952,-56.952,0.0,15.013,-59.825,-145.107,0.324,0.731,226.0742,148.14600000000004,0.731,57.683
8434,MOLECULAR INSIGHT PHARMACTLS,MIPIQ,101.218,119.177,61.479,154.931,0.913,-61.917,-61.004,-61.004,0.0,11.613,-81.25399999999999,-225.949,0.462,0.475,107.7967,166.997,0.475,61.479
8435,MOLECULAR INSIGHT PHARMACTLS,MIPIQ,70.062,74.60600000000001,49.604,0.0,0.958,-45.067,-44.109,-44.109,0.0,184.6,-66.484,-292.892,0.6509999999999999,5.495,56.853,185.103,5.495,49.604
3777,MONACO COACH CORP,MCOAQ,341.516,587.467,1100.79,34.786,10.678,21.226,31.904,135.44799999999998,192.427,214.325,2.648,257.431,102.872,1236.238,393.1746,270.735,1236.238,1204.3339999999998
3778,MONACO COACH CORP,MCOAQ,301.003,558.15,1159.266,29.071,14.177,4.078,18.255,138.72,163.868,191.197,1.004,251.301,88.48899999999999,1297.986,421.529,242.829,1297.986,1279.731
3779,MONACO COACH CORP,MCOAQ,304.276,563.768,1117.13,23.357,14.132,35.799,49.931,155.0,167.074,192.279,12.013,256.129,88.17,1272.13,266.3112,237.825,1272.13,1222.1989999999998
4137,MOVIE GALLERY INC,MVGRQ,78.5,492.142,467.422,0.0,174.40599999999998,93.874,268.28,323.755,27.419,110.39,49.488,143.005,0.0,791.177,592.6193,161.00799999999995,791.177,522.8969999999999
4138,MOVIE GALLERY INC,MVGRQ,337.275,1385.128,1414.964,1083.083,380.739,83.965,464.704,591.363,136.45,493.131,-552.74,-407.8730000000001,0.0,2006.327,177.7585,1597.946,2006.327,1541.6229999999998
4139,MOVIE GALLERY INC,MVGRQ,239.311,1153.277,1923.133,1087.875,331.055,116.792,447.847,618.8,140.614,268.117,-25.72,-434.424,0.0,2541.933,112.0768,1389.708,2541.933,2094.086
4020,MTI TECHNOLOGY CORP,MTICQ,56.751000000000005,62.86600000000001,105.812,0.0,1.2819999999999998,-13.559,-12.277,26.801,3.723,54.495,-15.787,-147.144,33.866,132.613,52.0353,58.19,132.613,144.89
4021,MTI TECHNOLOGY CORP,MTICQ,78.641,84.62200000000001,123.601,0.0,0.487,-6.436,-5.949,31.442,10.466,65.101,-8.102,-158.705,37.803,155.043,50.0734,69.406,155.043,160.99200000000002
4022,MTI TECHNOLOGY CORP,MTICQ,53.29,70.553,132.6,0.8690000000000001,1.12,-10.466,-9.346,33.358000000000004,2.718,53.017,-11.163,-176.44299999999998,30.327,165.958,31.132,62.877,165.958,175.304
6174,NANOGEN INC,NGEN,39.701,98.081,49.0,7.888,2.7,-39.156,-36.456,-36.456,3.724,9.05,-96.494,-318.701,2.141,12.544,141.6943,23.586,12.544,49.0
6175,NANOGEN INC,NGEN,46.501000000000005,119.253,71.945,10.476,3.4,-48.493,-45.093,-45.093,7.691,25.88,-49.07,-369.055,11.568,26.852,125.3872,59.04,26.852,71.945
6176,NANOGEN INC,NGEN,26.184,98.351,72.752,8.139,7.126,-41.695,-34.569,-34.569,2.267,26.371,-33.945,-398.381,14.821,38.183,26.2378,56.847,38.183,72.752
2679,NATURADE INC,NRDCQ,3.872,4.077,8.663,0.006,0.075,-0.22,-0.145,7.662999999999999,1.246,5.662000000000001,-0.402,-21.853,2.333,16.326,0.8016,5.667999999999998,16.326,16.471
2680,NATURADE INC,NRDCQ,4.263999999999999,4.401,7.803,0.0,0.067,-0.879,-0.812,6.337999999999999,1.599,6.124,0.368,-22.023000000000003,2.185,14.140999999999998,2.6791,6.124,14.140999999999998,14.953
2681,NATURADE INC,NRDCQ,3.383,11.989,6.505,1.389,0.456,-1.693,-1.237,6.251,0.8959999999999999,9.976,-3.748,-25.949,2.162,12.755999999999998,6.363,13.22,12.755999999999998,13.993
2700,NCT GROUP INC,NCTI,2.111,12.775,0.154,0.675,0.7,-17.199,-16.499000000000002,4.704,0.509,62.927,-30.3,-291.034,0.255,4.8580000000000005,25.6788,65.673,4.8580000000000005,21.357
2701,NCT GROUP INC,NCTI,2.523,5.454,0.907,5.0,0.2,-9.452,-9.252,4.5680000000000005,0.364,74.781,-64.626,-354.404,0.5529999999999999,5.475,12.5184,79.844,5.475,14.727
2702,NCT GROUP INC,NCTI,1.545,4.72,0.652,5.0,0.408,-8.204,-7.796,3.5780000000000003,0.253,138.352,-40.738,-389.292,0.64,4.23,3.1881,143.379,4.23,12.026
2847,NETWOLVES CORP,WOLVQ,9.275,15.619000000000002,15.220999999999998,0.0,0.223,-2.797,-2.574,9.734,0.08,6.632000000000001,-2.643,-72.665,3.4210000000000003,24.955,22.8083,6.681,24.955,27.529
2848,NETWOLVES CORP,WOLVQ,8.381,15.108,17.345,0.7490000000000001,0.198,-4.415,-4.217,9.785,0.469,7.802,-4.841,-77.505,4.206,27.13,11.9296,8.551,27.13,31.347
2849,NETWOLVES CORP,WOLVQ,5.5120000000000005,10.724,14.179,1.118,0.123,-4.151,-4.0280000000000005,7.657999999999999,0.303,6.394,-3.762,-81.267,2.825,21.837,3.3134,7.512,21.837,25.865
5886,NOBLE INTERNATIONAL LTD,NOBLQ,127.633,209.319,315.699,41.27,10.318,21.798,32.116,48.121,21.952,76.32600000000001,5.093,27.867,79.742,363.82,193.6453,122.904,363.82,331.704
5887,NOBLE INTERNATIONAL LTD,NOBLQ,166.114,387.148,390.4980000000001,121.753,12.443,19.341,31.784,50.874,31.26,157.03799999999998,7.779,31.52,120.317,441.372,282.5847,295.242,441.372,409.588
5888,NOBLE INTERNATIONAL LTD,NOBLQ,291.49,803.691,781.6289999999999,241.906,30.658,19.183,49.841,90.467,81.5,257.386,-6.86,31.062,186.448,872.096,384.8997,544.915,872.096,822.255
1170,NORTEK HOLDINGS INC,0131A,678.268,1809.684,1398.096,1023.616,55.532,178.518,234.05,594.724,212.678,353.776,49.3,131.444,243.763,1992.82,314.738,1549.8670000000004,1992.82,1758.77
1171,NORTEK HOLDINGS INC,0131A,696.453,1836.812,1642.326,1020.493,59.776,165.389,225.165,552.503,224.201,333.956,41.6,165.49900000000002,250.568,2194.829,251.6648,1554.601,2194.829,1969.664
1172,NORTEK HOLDINGS INC,0131A,734.623,1829.904,1327.267,990.77,59.883,154.047,213.93,528.276,187.516,358.45,8.0,153.141,218.188,1855.543,294.2029,1558.591,1855.543,1641.6129999999998
1176,NORTEL NETWORKS CORP,NRTLQ,9923.0,18979.0,6715.0,4446.0,290.0,-29.0,261.0,4703.0,1989.0,6726.0,28.0,-36195.0,2849.0,11418.0,11599.0826,17079.0,11418.0,11157.0
1177,NORTEL NETWORKS CORP,NRTLQ,9147.0,17068.0,6056.0,3816.0,328.0,351.0,679.0,4892.0,2002.0,6772.0,-957.0,-36295.0,2660.0,10948.0,6600.7131,13480.0,10948.0,10269.0
1178,NORTEL NETWORKS CORP,NRTLQ,6628.0,8837.0,5845.0,4501.0,337.0,513.0,850.0,4576.0,1477.0,4506.0,-5799.0,-43091.0,2261.0,10421.0,129.4522,11966.0,10421.0,9571.0
3288,NORTH AMERICAN SCIENTIFIC,NASMQ,19.321,27.198,18.193,0.0,1.535,-16.144000000000002,-14.609000000000002,10.795,4.202,10.01,-17.13,-127.52,4.711,28.988000000000003,30.2161,10.01,28.988000000000003,43.597
3289,NORTH AMERICAN SCIENTIFIC,NASMQ,5.175,6.176,10.19,0.0,0.528,-10.01,-9.482,5.127000000000001,1.546,9.088,-20.998,-148.518,2.296,15.317,16.4671,9.088,15.317,24.799
3290,NORTH AMERICAN SCIENTIFIC,NASMQ,8.092,9.636,8.767999999999999,0.988,0.56,-13.278,-12.718,5.159,0.7959999999999999,5.26,-10.945,-158.871,4.656000000000001,13.927,4.63,6.817,13.927,26.645
1122,NORTHWEST AIRLINES CORP,NWA,3510.0,13289.0,6864.0,7189.0,531.0,-409.0,122.0,2625.0,230.0,4272.0,-798.0,-2663.0,663.0,9489.0,629.7719999999999,15325.0,9489.0,9367.0
1123,NORTHWEST AIRLINES CORP,NWA,3982.0,14154.0,6905.0,7552.0,565.0,-166.0,399.0,2605.0,174.0,4279.0,248.0,-2423.0,478.0,9510.0,1087.1158,15929.0,9510.0,9111.0
1124,NORTHWEST AIRLINES CORP,NWA,3578.0,14042.0,8714.0,8023.0,528.0,-225.0,303.0,2565.0,125.0,4497.0,-862.0,-3546.0,460.0,11279.0,952.0686,16866.0,11279.0,10976.0
4548,NOVANTA INC,NOVT,290.803,411.405,175.394,0.0,14.848,27.857,42.705,138.215,72.703,43.303,21.743,27.124,60.301,313.60900000000004,405.9141,68.332,313.60900000000004,270.904
4549,NOVANTA INC,NOVT,338.647,440.21,181.723,0.0,16.167,27.295,43.462,136.077,65.52199999999999,48.872,19.044,54.902,85.76799999999999,317.8,389.5769,66.093,317.8,274.338
4550,NOVANTA INC,NOVT,275.222,520.317,177.658,0.0,18.906,-7.449,11.457,110.81,78.508,282.656,-203.847,-188.952,80.532,288.468,27.2184,367.42,288.468,277.011
2052,NUTRITION 21 INC,NXXIQ,10.522,39.626,17.609,15.779000000000002,2.259,-13.425999999999998,-11.167,29.462,1.014,14.294,-16.942,-108.635,3.208,47.071000000000005,27.0228,32.225,47.071000000000005,58.238
2053,NUTRITION 21 INC,NXXIQ,8.986,14.823,16.397000000000002,13.218,1.106,0.148,1.254,23.208,3.878,11.475,-20.809,-129.184,3.268,39.605,19.4888,25.893,39.605,38.351
2054,NUTRITION 21 INC,NXXIQ,2.931,3.962,2.087,15.068,0.387,1.943,2.33,6.676,0.173,2.04,-3.656,-132.84,1.719,8.763,1.1066,17.108,8.763,6.433
6357,OASYS MOBILE INC,OYSM,2.309,2.406,2.459,0.054,0.145,-2.883,-2.738,2.712,0.0,2.439,-3.873,-54.673,0.802,5.171,78.6591,2.4930000000000003,5.171,7.909
6358,OASYS MOBILE INC,OYSM,10.094,10.22,3.847,0.584,0.047,-4.35,-4.303,3.948,0.0,2.754,-5.921,-60.595,1.073,7.795,31.772,3.338,7.795,12.098
6359,OASYS MOBILE INC,OYSM,3.953,4.106,4.957,0.019,0.062,-7.855,-7.792999999999999,3.731,0.0,9.219,-14.57,-75.165,2.355,8.687999999999999,5.4996,9.238,8.687999999999999,16.480999999999998
5214,ON-SITE SOURCING INC,ONSS.,11.762,28.079,22.886,8.097999999999999,1.5719999999999998,2.719,4.291,12.604,0.6779999999999999,11.501,0.942,1.463,9.893,35.49,7.5705,20.226,35.49,31.199
5215,ON-SITE SOURCING INC,ONSS.,9.151,25.159,24.078000000000003,7.031000000000001,2.204,3.532,5.736000000000001,15.382,0.612,7.991,1.295,2.758,8.255,39.46,17.4794,15.614,39.46,33.724000000000004
5216,ON-SITE SOURCING INC,ONSS.,9.107,25.409,20.371,6.897,2.435,1.286,3.721,16.706,0.504,7.188,0.1369999999999999,2.343,8.206,37.077,9.0902,15.524,37.077,33.356
2283,ONE IP VOICE INC,OIVO,4.651,5.291,10.63,0.0,0.1639999999999999,-0.675,-0.511,4.05,1.969,1.5219999999999998,-0.7090000000000001,-9.028,1.408,14.68,2.484,2.0,14.68,15.191
2284,ONE IP VOICE INC,OIVO,3.675,4.05,9.328,0.039,0.123,-1.402,-1.279,3.016,1.6269999999999998,1.539,-1.4240000000000002,-10.444,1.453,12.344,2.4583,2.171,12.344,13.623
2285,ONE IP VOICE INC,OIVO,4.351,5.604,11.313,0.057,0.121,-3.4,-3.279,3.89,0.723,4.919,-3.314,-13.75,3.125,15.203,4.6567,6.101,15.203,18.482
2178,ONE PRICE CLOTHING STORES,ONPRQ,57.428,106.634,234.27,8.764,6.215,-5.376,0.8390000000000001,121.354,43.894,56.594,-5.3660000000000005,27.556,3.437,355.624,7.5428,67.753,355.624,354.785
2179,ONE PRICE CLOTHING STORES,ONPRQ,66.627,109.802,223.789,11.835,6.783,-11.914,-5.131,116.641,54.131,76.11399999999999,-19.712,7.843999999999999,3.791,340.43,6.7586,90.497,340.43,345.561
2180,ONE PRICE CLOTHING STORES,ONPRQ,58.38399999999999,97.339,212.282,10.371,6.797000000000001,-9.183,-2.386,119.489,49.277,79.617,-15.294,-7.45,3.437,331.771,1.2746,93.219,331.771,334.157
1209,ONEIDA LTD,ONEI,215.041,441.501,339.076,0.0,11.771,-30.71,-18.939,115.365,139.44799999999998,304.79200000000003,-99.211,-60.426,60.346,454.441,89.5269,418.901,454.441,473.38
1210,ONEIDA LTD,ONEI,167.428,328.81199999999995,313.521,204.344,12.063,-25.66,-13.597,103.944,106.951,79.94,-51.129,-116.701,54.624,417.465,121.2432,332.431,417.465,431.062
1211,ONEIDA LTD,ONEI,153.046,300.171,224.748,0.218,2.305,23.879,26.184,126.071,96.726,281.461,-21.976,-146.379,48.92100000000001,350.819,32.1761,333.468,350.819,324.635
2802,ORCHESTRA THERAPEUTICS INC,OCHTQ,9.162,15.696,15.952,0.0,1.626,-17.405,-15.779000000000002,-15.779000000000002,0.0,8.618,-29.959,-308.988,0.0,0.173,78.2895,11.202,0.173,15.952
2803,ORCHESTRA THERAPEUTICS INC,OCHTQ,0.437,5.416,12.592,5.047,1.632,-14.18,-12.548,-12.548,0.0,3.423,-17.313,-327.514,0.0,0.044,6.0194,11.066,0.044,12.592
2804,ORCHESTRA THERAPEUTICS INC,OCHTQ,4.71,8.106,15.045,6.303999999999999,1.529,-15.642,-14.113,-14.113,0.0,10.75,195.29,-150.815,0.9,0.932,15.2678,18.99,0.932,15.045
4275,ORTHOSYNETICS INC,OCAI,112.341,580.466,187.792,130.564,19.825,103.965,123.79,163.162,8.843,60.394,61.13399999999999,180.726,77.98899999999999,350.954,1552.8770000000002,190.958,350.954,227.164
4276,ORTHOSYNETICS INC,OCAI,143.364,607.245,241.885,102.511,22.924,115.06,137.984,197.721,12.526,53.844,58.196000000000005,239.535,78.305,439.606,547.3656,164.385,439.606,301.622
4277,ORTHOSYNETICS INC,OCAI,179.63099999999997,660.303,204.856,91.774,25.016,87.07600000000001,112.092,170.524,13.726,34.574,49.065,289.857,110.189,375.38,403.1843,167.616,375.38,263.288
381,OSCIENT PHARMACEUTICALS CORP,OSCIQ,70.234,279.407,12.455,234.186,7.158,-71.919,-64.76100000000001,33.697,14.237,30.426,-78.477,-415.905,12.755,46.152,68.6085,281.403,46.152,110.913
382,OSCIENT PHARMACEUTICALS CORP,OSCIQ,75.73100000000001,274.184,21.422,252.859,9.847,-37.996,-28.149,58.547,9.059,33.72,-29.853,-445.758,15.518,79.969,18.7542,302.899,79.969,108.118
383,OSCIENT PHARMACEUTICALS CORP,OSCIQ,41.494,174.033,19.528,0.132,9.485,-29.603,-20.118,67.32,7.7,249.846,-64.755,-510.513,17.602,86.848,6.5952,255.217,86.848,106.966
1221,OVERSEAS SHIPHOLDING GROUP,OSG,817.3660000000001,4208.441,864.85,1813.289,128.735,-21.079,107.656,228.768,8.11,183.093,70.17,2405.185,246.451,1093.618,1180.3652,2340.586,1093.618,985.962
1222,OVERSEAS SHIPHOLDING GROUP,OSG,594.877,4241.103,857.78,1941.583,140.14,-52.734,87.406,187.83,14.95,173.785,-134.243,2202.934,260.60400000000004,1045.61,1077.1222,2430.96,1045.61,958.204
1223,OVERSEAS SHIPHOLDING GROUP,OSG,342.147,4034.349,958.56,2050.902,152.041,-144.248,7.792999999999999,90.971,19.219,140.101,-192.916,1938.24,220.65,1049.531,332.9715,2479.104,1049.531,1041.738
6960,PAC-WEST TELECOMM INC,PACW.1,49.886,173.675,36.286,54.714,44.0,-4.863,39.137,98.354,0.0,22.563,-15.25,-111.276,7.186,134.64,70.2547,81.211,134.64,95.503
6961,PAC-WEST TELECOMM INC,PACW.1,60.856,107.052,39.834,65.038,32.565,-6.457999999999999,26.107,84.17200000000001,0.0,24.072,-75.033,-186.423,12.774,124.006,48.5654,89.463,124.006,97.899
6962,PAC-WEST TELECOMM INC,PACW.1,38.786,79.32300000000001,39.735,43.52,13.452,-16.451,-2.999,51.198,0.0,22.494,8.588,-177.74599999999998,8.976,90.933,36.0879,66.086,90.933,93.932
4476,PALM HARBOR HOMES INC,PHHMQ,292.61,457.174,516.859,2.906,13.556,66.832,80.388,260.612,122.645,233.158,38.596,181.885,91.494,777.471,353.9479,239.998,777.471,697.0830000000001
4477,PALM HARBOR HOMES INC,PHHMQ,307.456,468.36800000000005,428.3,2.745,14.831,41.424,56.255,222.151,125.917,227.088,19.829,203.78,86.369,650.451,346.9281,232.716,650.451,594.196
4478,PALM HARBOR HOMES INC,PHHMQ,310.453,475.168,414.269,2.5660000000000003,12.087,32.853,44.94,213.111,122.048,214.048,19.448,222.298,80.111,627.38,475.1344,218.511,627.38,582.44
2865,PAR PACIFIC HOLDINGS INC,PARR,222.896,1895.414,111.072,546.716,418.871,-435.198,-16.327,160.106,9.14,564.528,-451.996,-603.539,30.437,271.178,492.1269,1118.853,271.178,287.505
2866,PAR PACIFIC HOLDINGS INC,PARR,192.452,1457.485,87.86,473.036,254.922,-311.738,-56.816,20.782,5.587999999999999,272.2,-328.783,-939.01,16.654,108.642,293.8062,760.365,108.642,165.458
2867,PAR PACIFIC HOLDINGS INC,PARR,146.806,1024.112,86.852,287.407,120.629,-102.42,18.209,60.748000000000005,3.446,218.762,-182.332,-1121.342,20.446,147.6,216.6798,512.5169999999998,147.6,129.391
8631,PATRIOT COAL CORP,PATAQ,311.54900000000004,3618.163,1594.4489999999998,197.951,240.455,161.64700000000002,402.102,450.834,81.188,564.8340000000001,127.243,-12.568,188.897,2045.283,1396.3472,2682.669000000001,2045.283,1643.181
8632,PATRIOT COAL CORP,PATAQ,527.053,3810.036,1779.229,451.529,251.108,-45.474,205.634,255.882,97.973,483.53,-48.026,-119.113,207.365,2035.111,1761.6047,2966.955,2035.111,1829.477
8633,PATRIOT COAL CORP,PATAQ,498.414,3763.738,2158.104,441.064,291.58,-100.085,191.495,244.402,98.366,559.092,-139.135,-385.246,177.695,2402.506,778.2660000000001,3170.896,2402.506,2211.011
6345,PENTON MEDIA INC,3PTON,65.691,318.89,92.617,328.61300000000006,13.79,10.351,24.141,113.643,0.875,57.45399999999999,-87.84899999999999,-369.63,30.292,206.26,45.1806,406.27,206.26,182.11900000000003
6346,PENTON MEDIA INC,3PTON,43.161,247.374,93.7,329.064,10.758,21.671,32.429,118.963,0.856,49.899,-67.191,-451.6,30.571,212.663,3.0449,416.444,212.663,180.234
6347,PENTON MEDIA INC,3PTON,32.266,227.169,83.82600000000001,310.151,6.611000000000001,34.083,40.694,109.021,1.098,52.365,-8.422,-461.134,27.471,192.847,18.9679,405.644,192.847,152.153
1752,PIERRE FOODS INC,0602B,51.306,164.727,116.025,115.165,5.662000000000001,-1.386,4.276,69.57300000000001,25.025,14.903,-4.657,7.436,20.49,185.598,19.5109,133.194,185.598,181.322
1753,PIERRE FOODS INC,0602B,51.545,160.308,133.739,115.097,6.238,8.101,14.339,77.301,26.803,15.425999999999998,-4.668,-2.232,19.721,211.04,6.1423,133.441,211.04,196.701
1754,PIERRE FOODS INC,0602B,55.184,169.821,160.781,120.906,6.438,13.66,20.098,81.824,23.853,18.123,0.001,-2.231,21.539,242.605,13.2969,142.614,242.605,222.507
2037,PILGRIM'S PRIDE CORP,PPC,999.415,2511.903,4795.776,518.863,130.6,430.512,561.112,870.4989999999999,527.3290000000001,594.814,264.97900000000004,753.154,288.528,5666.275,2422.6384,1286.909,5666.275,5105.163
2038,PILGRIM'S PRIDE CORP,PPC,1105.674,2426.868,4807.465,554.876,130.5,3.002,133.502,428.1,585.94,576.837,-34.232,646.884,302.316,5235.565,1820.3066,1307.582,5235.565,5102.063
2039,PILGRIM'S PRIDE CORP,PPC,1284.3339999999998,3774.236,6804.361,1318.558,202.7,232.537,435.237,794.238,961.885,905.202,47.017,701.7769999999999,192.074,7598.599,2311.4899,2602.015,7598.599,7163.361999999999
7866,PINNACLE AIRLINES CORP,PNCLQ,203.396,1289.42,727.052,526.87,36.602,81.854,118.456,118.456,19.472,177.987,41.856,48.648,75.321,845.508,126.1586,1187.183,845.508,727.052
7867,PINNACLE AIRLINES CORP,PNCLQ,203.93400000000003,1498.7979999999998,907.728,667.875,39.147,73.892,113.039,113.039,34.195,246.34,12.77,63.089,40.602,1020.767,147.3587,1379.305,1020.767,907.728
7868,PINNACLE AIRLINES CORP,PNCLQ,164.373,1475.4160000000002,1151.995,720.553,50.72,32.9,83.62,83.62,30.481,262.863,-31.478,30.637,29.899,1235.615,15.6563,1385.747,1235.615,1151.995
1275,PLYMOUTH RUBBER  -CL A,PYRAQ,24.033,48.658,51.749,0.83,3.053,-0.6859999999999999,2.367,14.749,10.617,37.694,-2.899,-6.841,12.637,66.498,2.2212,44.50899999999999,66.498,64.131
1276,PLYMOUTH RUBBER  -CL A,PYRAQ,24.028,46.246,48.756,8.972000000000001,2.9730000000000003,1.846,4.819,16.503,11.640999999999998,26.367,0.1009999999999999,-7.928,11.366,65.259,2.2586,43.184,65.259,60.44
1277,PLYMOUTH RUBBER  -CL A,PYRAQ,25.085,45.315,52.041,7.577000000000001,2.911,-0.996,1.915,13.832,12.375,29.435,-2.3040000000000003,-10.378,11.776,65.873,1.5909,44.703,65.873,63.958
3774,POINT BLANK SOLUTIONS INC,PBSOQ,146.125,148.19899999999998,195.511,0.0,0.643,-2.231,-1.588,58.594,32.21,126.776,-5.322,-79.959,38.087,254.105,141.6502,127.628,254.105,255.693
3775,POINT BLANK SOLUTIONS INC,PBSOQ,149.01,156.36700000000002,258.652,0.0,0.637,11.675999999999998,12.313,62.144,43.55,114.129,6.206,-73.753,45.429,320.796,175.3387,125.788,320.796,308.483
3776,POINT BLANK SOLUTIONS INC,PBSOQ,103.589,125.375,157.621,0.0,1.482,-7.705,-6.223,7.301,38.7,83.415,-5.402,-79.155,45.571000000000005,164.922,22.7668,95.072,164.922,171.145
1281,POPE & TALBOT INC,PTBTQ,211.241,570.627,656.1410000000001,229.634,37.672,34.681999999999995,72.354,106.524,129.526,112.89,11.127,94.546,59.982,762.665,277.9006,406.99300000000005,762.665,690.311
1282,POPE & TALBOT INC,PTBTQ,218.049,630.653,804.176,268.2,38.13,-32.633,5.497000000000001,44.669,126.236,169.16299999999998,-50.00899999999999,42.252,77.21300000000001,848.845,135.8207,518.621,848.845,843.3480000000001
1283,POPE & TALBOT INC,PTBTQ,258.336,662.0189999999999,771.6360000000001,320.476,42.16,-17.768,24.392,69.50399999999999,130.137,102.504,45.319,49.602,92.666,841.14,89.5056,541.594,841.14,816.748
5406,POWERWAVE TECHNOLOGIES INC,PWAVQ,294.315,389.852,401.168,268.983,22.841,2.6660000000000004,25.507,166.31799999999998,71.536,118.901,-5.67,-824.742,142.94899999999998,567.486,166.7698,389.24,567.486,541.979
5407,POWERWAVE TECHNOLOGIES INC,PWAVQ,345.475,425.584,401.296,150.0,17.903,30.642,48.545,190.165,80.01899999999999,213.716,3.713,-821.441,186.96,591.461,427.9113,364.305,591.461,542.9159999999999
5408,POWERWAVE TECHNOLOGIES INC,PWAVQ,308.367,342.33,339.589,252.19,13.826,-48.797,-34.971,104.857,124.344,114.025,-77.619,-899.414,96.777,444.446,65.9048,375.028,444.446,479.417
5586,PREVU INC,PRVU,137.247,179.868,258.754,20.0,14.073,12.282,26.355,139.232,85.645,34.369,12.212,-26.19,4.063,397.986,132.8992,71.814,397.986,371.631
5587,PREVU INC,PRVU,105.205,145.345,234.251,20.0,12.462,-34.177,-21.715,87.01100000000001,74.89699999999999,30.012,-33.095,-58.332,3.132,321.262,72.9194,66.844,321.262,342.977
5588,PREVU INC,PRVU,76.093,90.589,225.523,0.0,11.319,-75.766,-64.447,54.915,58.307,29.729,-77.542,-135.874,3.603,280.438,28.3226,46.537,280.438,344.885
3855,PROGRESSIVE GAMING INTL CORP,PGICQ,54.286,185.846,38.406,44.071000000000005,2.594,0.509,3.103,39.815,10.534,22.364,-5.983,-114.63,26.089,78.221,336.5867,81.291,78.221,75.118
3856,PROGRESSIVE GAMING INTL CORP,PGICQ,47.341,186.186,41.664,62.051,1.796,-25.292,-23.496,27.845,11.486,27.658,-36.624,-146.909,24.225,69.509,312.7336,102.259,69.509,93.005
3857,PROGRESSIVE GAMING INTL CORP,PGICQ,50.151,133.909,37.988,0.0,1.47,-12.066,-10.595999999999998,32.996,6.5760000000000005,54.905,-94.528,-240.304,22.189,70.984,152.959,62.958,70.984,81.58
4551,PROLIANCE INTERNATIONAL INC,PLNTQ,187.754,224.362,319.078,1.6569999999999998,5.184,-1.978,3.2060000000000004,97.017,118.912,140.014,-18.055,-31.437,58.209,416.095,69.0062,149.889,416.095,412.889
4552,PROLIANCE INTERNATIONAL INC,PLNTQ,175.03,208.893,302.093,0.211,8.87,6.247999999999999,15.118,91.849,106.756,140.303,-16.804000000000002,-46.262,60.153,393.942,28.4346,145.86700000000005,393.942,378.824
